record_id,customer_id,merchant_id,created_at,event,amount,failure,root_cause,risk,agent_decision,action,attempt,result,recovered,status,stop_reason,payment_method,prior_failed_attempts,customer_risk_score,time_since_last_purchase_days,historical_ltv_inr,days_overdue,p_recover_true
rec_0502,C112,merchant_test_001,2026-08-15T15:11:00,payment_failure,250,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,4,0.552,277,12769.65,,0.03
rec_0380,C814,merchant_test_001,2026-08-25T15:18:00,overdue_invoice,15300,overdue_1_30d,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,1/3,success,15300.0,recovered,customer_paid,invoice,2,0.287,161,3108.49,20.0,0.653
rec_0216,C671,merchant_test_001,2026-08-18T21:16:00,payment_failure,300,3ds_failure,technical_issue,recoverable,retry_later,retry_payment,2/3,success,300.0,recovered,payment_success,upi,0,0.559,108,5376.57,,0.649
rec_0415,C134,merchant_test_001,2026-08-03T18:38:00,subscription_failure,3100,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,netbanking,0,0.844,327,4456.91,,0.163
rec_0284,C367,merchant_test_001,2026-08-06T23:46:00,payment_failure,2450,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,0,0.017,117,4309.97,,0.282
rec_0202,C174,merchant_test_001,2026-08-08T14:36:00,checkout_abandonment,200,payment_selection_dropoff,customer_hesitation,recoverable,send_reminder,send_whatsapp_reminder,1/2,success,200.0,recovered,customer_paid,netbanking,0,0.21,297,1450.77,,0.703
rec_0280,C430,merchant_test_001,2026-08-12T11:40:00,subscription_failure,650,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,3/3,failure,0.0,failed,max_retries_reached,netbanking,1,0.267,337,3334.98,,0.688
rec_0407,C996,merchant_test_001,2026-08-14T13:28:00,overdue_invoice,5600,overdue_60d_plus,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,invoice,0,0.562,365,3683.58,54.0,0.319
rec_0350,C813,merchant_test_001,2026-08-21T07:26:00,overdue_invoice,77900,overdue_60d_plus,customer_hesitation,not_recoverable,soft_reminder_low_priority,send_email_reminder,1/1,failure,0.0,failed,max_retries_reached,invoice,0,0.34,279,911.83,45.0,0.376
rec_0124,C953,merchant_test_001,2026-08-16T02:09:00,subscription_failure,1250,insufficient_funds,soft_decline,recoverable,retry_alternate_method,retry_payment_alt_method,2/2,success,1250.0,recovered,payment_success,wallet,1,0.306,42,58327.63,,0.443
rec_0029,C439,merchant_test_001,2026-08-07T10:34:00,payment_failure,350,bank_timeout,technical_issue,recoverable,retry_later,retry_payment,1/3,success,350.0,recovered,payment_success,emi,0,0.052,399,3898.42,,0.714
rec_0567,C723,merchant_test_001,2026-08-12T23:39:00,overdue_invoice,7850,overdue_31_60d,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,invoice,0,0.114,232,8120.98,64.0,0.286
rec_0062,C518,merchant_test_001,2026-08-04T06:15:00,overdue_invoice,11000,overdue_60d_plus,customer_hesitation,recoverable,send_payment_reminder,send_invoice_reminder,3/3,failure,0.0,failed,max_retries_reached,invoice,0,0.164,276,4423.49,19.0,0.714
rec_0176,C146,merchant_test_001,2026-08-19T21:54:00,subscription_failure,350,risk_declined,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,upi,1,0.118,117,1492.12,,0.105
rec_0116,C574,merchant_test_001,2026-08-02T16:40:00,payment_failure,800,issuer_down,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,2,0.255,34,27874.45,,0.337
rec_0011,C379,merchant_test_001,2026-08-23T04:01:00,checkout_abandonment,1150,otp_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,1/2,success,1150.0,recovered,customer_paid,card,0,0.212,97,651.86,,0.97
rec_0144,C783,merchant_test_001,2026-08-23T22:26:00,subscription_failure,550,bank_timeout,technical_issue,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,emi,0,0.289,358,53.13,,0.358
rec_0434,C896,merchant_test_001,2026-08-01T22:31:00,payment_failure,400,card_expired,hard_decline,not_recoverable,write_off,no_action,0/0,not_attempted,0.0,not_recovered,predicted_not_recoverable_skipped,card,2,0.118,139,1336.46,,0.03
rec_0437,C344,merchant_test_001,2026-08-15T18:55:00,checkout_abandonment,350,payment_selection_dropoff,technical_issue,recoverable,retry_prompt,send_retry_link,1/2,success,350.0,recovered,customer_paid,upi,1,0.219,327,2880.38,,0.97
